loan_amnt,term,int_rate,installment,emp_title,emp_length,home_ownership,annual_inc,loan_status,purpose,title,dti,delinq_2yrs,date,Reference number
21000.0, 36 months,  7.62%,654.39,,10+ years,MORTGAGE,94000.0,Fully Paid,debt_consolidation,Debt consolidation,10.07,0.0,01/02/2014,70319355
10000.0, 36 months, 11.99%,332.1,Customer Service Advisor,< 1 year,RENT,30000.0,Charged Off,credit_card,Credit card refinancing,23.21,0.0,01/01/2014,65468393
16700.0, 60 months, 25.99%,499.91,operator,10+ years,MORTGAGE,56000.0,Charged Off,debt_consolidation,Debt consolidation,28.12,0.0,01/07/2014,86023836
13200.0, 36 months,  6.99%,407.52,Staff Accountant,< 1 year,RENT,55000.0,Fully Paid,debt_consolidation,Debt consolidation,14.38,0.0,01/01/2015,50898101
12000.0, 36 months, 13.35%,406.36,Software Engineer,1 year,RENT,75000.0,Fully Paid,credit_card,Credit card refinancing,8.76,0.0,01/10/2014,27847969
10000.0, 36 months, 12.99%,336.9,Auto Technician,10+ years,RENT,61000.0,Fully Paid,debt_consolidation,Debt consolidation,12.41,0.0,01/07/2014,90507835
28000.0, 36 months,  7.90%,876.13,Salesperson,7 years,MORTGAGE,250000.0,Fully Paid,credit_card,Credit card refinancing,7.22,0.0,01/02/2014,42722543
12000.0, 36 months, 14.47%,412.88,loan officer,1 year,OWN,36000.0,Charged Off,debt_consolidation,Debt consolidation,21.43,0.0,01/02/2014,31071585
4600.0, 36 months,  8.67%,145.58,store manager,10+ years,RENT,90000.0,Fully Paid,debt_consolidation,Debt consolidation,12.73,0.0,01/12/2014,27024499
2400.0, 36 months, 13.33%,81.25,Member services,10+ years,MORTGAGE,40000.0,Fully Paid,debt_consolidation,Debt consolidation,19.5,0.0,01/02/2015,98557259
3000.0, 36 months, 18.25%,108.84,Project Manager,2 years,RENT,40000.0,Fully Paid,vacation,Vacation,11.25,0.0,01/03/2014,13849014
1000.0, 36 months, 12.29%,33.36,Admin Assistant,< 1 year,RENT,30000.0,Fully Paid,other,Other,14.52,0.0,01/04/2015,37210340
13325.0, 36 months,  9.17%,424.79,Director of Personnel,10+ years,OWN,89000.0,Fully Paid,debt_consolidation,Debt consolidation,17.05,0.0,01/05/2014,25709338
35000.0, 36 months, 14.49%,1204.57,CRNA,3 years,MORTGAGE,270000.0,Fully Paid,credit_card,Credit card refinancing,25.64,0.0,01/05/2014,92787402
27575.0, 36 months, 15.61%,964.16,Service Advisor,10+ years,MORTGAGE,66000.0,Fully Paid,debt_consolidation,Debt consolidation,23.6,0.0,01/01/2014,82679212
8125.0, 36 months, 15.61%,284.09,,n/a,MORTGAGE,23500.0,Fully Paid,home_improvement,Home improvement,3.76,1.0,01/01/2014,51453114
25000.0, 60 months, 15.99%,607.82,Senior Software Engineer,< 1 year,RENT,110000.0,Fully Paid,debt_consolidation,Debt consolidation,6.19,0.0,01/01/2015,99255479
10000.0, 60 months, 12.99%,227.48,"Supervisor, Engineering Support",3 years,OWN,67500.0,Fully Paid,credit_card,Credit card refinancing,9.99,0.0,01/09/2014,69478895
12000.0, 60 months, 17.57%,301.93,Driver,4 years,RENT,47000.0,Fully Paid,other,Other,31.72,0.0,01/03/2015,32097743
15000.0, 36 months,  7.62%,467.43,District Manager,< 1 year,RENT,82000.0,Fully Paid,debt_consolidation,Debt consolidation,13.71,0.0,01/02/2014,65063999
8500.0, 36 months, 24.99%,337.92,security officer,10+ years,RENT,65000.0,Charged Off,debt_consolidation,Debt consolidation,26.83,0.0,01/07/2015,60444719
12000.0, 36 months, 12.29%,400.24,claims rep,8 years,MORTGAGE,75000.0,Fully Paid,credit_card,Credit card refinancing,15.71,0.0,01/07/2015,95588326
7300.0, 36 months,  6.24%,222.88,Chemical Engineer,6 years,OWN,82720.0,Fully Paid,major_purchase,Major purchase,15.1,0.0,01/08/2015,33021031
5175.0, 36 months, 12.49%,173.1,Fire sprinkler fitter,5 years,MORTGAGE,65000.0,Fully Paid,debt_consolidation,Debt consolidation,7.72,0.0,01/05/2014,18272211
35000.0, 60 months, 16.99%,869.66,Systems Engineer,3 years,MORTGAGE,142200.0,Fully Paid,debt_consolidation,Debt consolidation,22.65,0.0,01/10/2014,71206937
1000.0, 36 months,  6.49%,30.65,LAN Admin,10+ years,MORTGAGE,116000.0,Fully Paid,debt_consolidation,Debt consolidation,7.37,0.0,01/08/2014,90447392
25000.0, 36 months,  5.93%,759.76,General manager,< 1 year,OWN,130000.0,Fully Paid,debt_consolidation,Debt consolidation,9.25,0.0,01/02/2015,96850265
18150.0, 60 months, 24.50%,527.42,Vocational Rehabilitation Counselor II,3 years,RENT,50568.0,Fully Paid,debt_consolidation,Debt consolidation,22.59,0.0,01/03/2015,45765477
35000.0, 60 months, 19.52%,917.97,ASSISTANT CONTROLLER,10+ years,RENT,87000.0,Charged Off,debt_consolidation,Debt consolidation,13.13,1.0,01/08/2014,29103441
5000.0, 36 months, 14.99%,173.31,Welder,9 years,RENT,35000.0,Fully Paid,debt_consolidation,Debt consolidation,8.2,0.0,01/01/2015,94208719
16800.0, 36 months,  8.39%,529.48,mechanical insulator,3 years,RENT,50000.0,Fully Paid,credit_card,Credit card refinancing,26.76,0.0,01/07/2014,50186734
24000.0, 36 months,  7.69%,748.65,Branch Manager,3 years,OWN,108000.0,Fully Paid,credit_card,Credit card refinancing,13.71,0.0,01/06/2014,59833370
4000.0, 36 months, 12.99%,134.76,Correctional Officer,5 years,RENT,72000.0,Fully Paid,credit_card,Credit card refinancing,6.6,0.0,01/03/2014,80676072
18350.0, 36 months, 12.99%,618.2,communications director,5 years,MORTGAGE,101000.0,Fully Paid,debt_consolidation,Debt consolidation,10.18,0.0,01/03/2014,53880375
35000.0, 60 months, 16.99%,869.66,Assistant Principal,7 years,RENT,132000.0,Charged Off,debt_consolidation,Debt consolidation,9.48,0.0,01/07/2014,62839458
1000.0, 36 months, 12.49%,33.45,Quality Control Inspector,10+ years,RENT,42000.0,Fully Paid,other,Other,24.17,0.0,01/10/2014,48312043
8000.0, 36 months, 10.99%,261.88,RN - Administrator ,8 years,MORTGAGE,110000.0,Fully Paid,home_improvement,Home improvement,20.58,0.0,01/11/2015,97600484
4825.0, 36 months, 18.25%,175.05,Dispatcher,2 years,MORTGAGE,34000.0,Charged Off,debt_consolidation,Debt consolidation,29.4,1.0,01/03/2014,54054538
9000.0, 36 months, 15.61%,314.69,Secretary to the Assistant Director,6 years,RENT,49000.0,Fully Paid,debt_consolidation,Debt consolidation,16.42,0.0,01/02/2015,95176934
8500.0, 36 months,  5.32%,255.98,Document Controller,10+ years,MORTGAGE,112000.0,Fully Paid,credit_card,Credit card refinancing,15.09,0.0,01/06/2015,41671700
17125.0, 60 months, 17.14%,426.9,,n/a,RENT,38996.16,Charged Off,debt_consolidation,Debt consolidation,18.44,0.0,01/01/2015,82557687
24000.0, 60 months, 17.86%,607.62,Sales Manager,< 1 year,MORTGAGE,195000.0,Fully Paid,debt_consolidation,Debt consolidation,18.79,0.0,01/05/2015,89607577
34225.0, 60 months, 14.65%,807.94,Regional Manager,6 years,MORTGAGE,71440.0,Fully Paid,debt_consolidation,Debt consolidation,31.52,0.0,01/03/2015,67478872
1400.0, 36 months, 17.86%,50.52,Route Salesman,1 year,RENT,49000.0,Fully Paid,other,Other,30.35,0.0,01/08/2015,86675486
12325.0, 60 months, 13.66%,284.62,Document Analyst,4 years,MORTGAGE,54500.0,Fully Paid,debt_consolidation,Debt consolidation,20.96,1.0,01/02/2015,24977842
7000.0, 36 months,  6.03%,213.05,,n/a,MORTGAGE,52000.0,Fully Paid,credit_card,Credit card refinancing,4.25,0.0,01/07/2014,20289382
25000.0, 60 months, 16.55%,615.29,Cloud Engineer,3 years,RENT,73058.0,Fully Paid,major_purchase,Major purchase,2.71,0.0,01/03/2015,12440073
12000.0, 36 months, 14.47%,412.88,Account Manager,3 years,MORTGAGE,56000.0,Fully Paid,debt_consolidation,Debt consolidation,7.5,9.0,01/01/2014,80796468
10800.0, 60 months, 17.86%,273.43,Clinical Director,5 years,RENT,45000.0,Fully Paid,medical,Medical expenses,38.71,0.0,01/01/2015,84039705
6000.0, 36 months,  7.89%,187.72,Sales/Marketing and Technician,5 years,RENT,70500.0,Fully Paid,credit_card,Credit card refinancing,11.51,0.0,01/06/2015,27954056
6000.0, 36 months, 13.53%,203.7,,n/a,RENT,34836.0,Charged Off,credit_card,life saver,29.58,2.0,01/01/2014,78970460
9000.0, 36 months, 12.49%,301.04,Teacher,< 1 year,RENT,37200.0,Fully Paid,debt_consolidation,Debt consolidation,20.9,1.0,01/10/2014,69281237
27500.0, 36 months, 13.65%,935.22,Electrician,3 years,MORTGAGE,80000.0,Fully Paid,home_improvement,Home improvement,21.37,1.0,01/04/2014,97590864
35000.0, 60 months, 18.99%,907.73,Personnel Movement Specialist,4 years,MORTGAGE,116000.0,Charged Off,debt_consolidation,Debt consolidation,22.29,2.0,01/05/2014,76552703
20000.0, 36 months, 14.98%,693.12,Supervisor,10+ years,MORTGAGE,52191.0,Fully Paid,debt_consolidation,Credit card consolidation,21.71,0.0,01/01/2014,43462845
7200.0, 36 months, 11.67%,238.01,registered nurse,3 years,RENT,50000.0,Fully Paid,debt_consolidation,Debt consolidation,18.84,0.0,01/07/2014,49417342
6700.0, 36 months, 12.99%,225.72,Food Expeditor,2 years,RENT,22500.0,Fully Paid,debt_consolidation,Debt consolidation,18.24,0.0,01/05/2014,38911869
24000.0, 60 months, 13.99%,558.32,driver,10+ years,RENT,85000.0,Fully Paid,debt_consolidation,Debt consolidation,9.88,0.0,01/05/2015,61261863
32100.0, 60 months, 16.29%,785.57,Director of Retail Sales,10+ years,MORTGAGE,130000.0,Fully Paid,debt_consolidation,Debt consolidation,32.77,0.0,01/07/2014,24077692
14000.0, 36 months, 13.98%,478.36,Production Control Supervisor,2 years,MORTGAGE,105000.0,Charged Off,credit_card,CC Refinance,19.83,0.0,01/01/2014,36168269
10000.0, 60 months, 24.99%,293.46,Quality control,10+ years,OWN,45000.0,Fully Paid,other,Other,32.88,0.0,01/07/2014,55879439
28000.0, 36 months, 13.65%,952.23,Registered Rep,10+ years,MORTGAGE,100000.0,Fully Paid,debt_consolidation,Debt consolidation,25.92,0.0,01/04/2014,90331330
16000.0, 60 months, 14.65%,377.71,Sous chef,2 years,RENT,35000.0,Fully Paid,debt_consolidation,Debt consolidation,32.92,0.0,01/03/2015,41261739
8000.0, 36 months, 12.59%,267.98,structural mechanic,8 years,MORTGAGE,54000.0,Fully Paid,other,Other,5.16,2.0,01/11/2015,32132018
5000.0, 36 months, 10.99%,163.67,Prod Service Rep,10+ years,RENT,72000.0,Fully Paid,other,Other,7.48,0.0,01/05/2014,42224239
20000.0, 36 months, 12.49%,668.98,Project Manager,1 year,MORTGAGE,165000.0,Fully Paid,debt_consolidation,Debt consolidation,9.32,0.0,01/07/2014,67680170
16000.0, 60 months, 13.33%,366.76,Analyst,1 year,OWN,105000.0,Fully Paid,debt_consolidation,Debt consolidation,13.55,0.0,01/04/2015,89717132
13500.0, 36 months, 11.67%,446.27,BARTENDER ,2 years,OWN,40000.0,Fully Paid,credit_card,Credit card refinancing,22.5,0.0,01/05/2014,45788135
11950.0, 60 months, 20.49%,319.87,laborer,10+ years,RENT,90000.0,Fully Paid,credit_card,Credit card refinancing,15.27,0.0,01/04/2014,16458707
12000.0, 60 months, 17.86%,303.81,Global Operations Manager,10+ years,MORTGAGE,87000.0,Fully Paid,debt_consolidation,Debt consolidation,20.02,0.0,01/10/2015,18850213
15000.0, 60 months, 16.99%,372.71,Principal,3 years,MORTGAGE,65000.0,Fully Paid,debt_consolidation,Debt consolidation,22.95,1.0,01/06/2014,61633552
3600.0, 36 months, 16.99%,128.34,production technition,10+ years,MORTGAGE,60000.0,Fully Paid,debt_consolidation,Debt consolidation,7.38,0.0,01/09/2014,26380056
14000.0, 36 months, 14.99%,485.25,Server,2 years,RENT,35000.0,Charged Off,debt_consolidation,Debt consolidation,26.23,0.0,01/11/2014,20126475
18950.0, 36 months, 20.99%,713.85,Associate Director of Business Developme,< 1 year,RENT,120000.0,Charged Off,debt_consolidation,Debt consolidation,7.21,0.0,01/01/2015,76963314
18900.0, 36 months, 15.61%,660.84,Training Specialist II,10+ years,OWN,47400.0,Fully Paid,debt_consolidation,Debt consolidation,20.71,0.0,01/03/2015,58971682
12000.0, 36 months,  7.69%,374.33,financial counselor,10+ years,MORTGAGE,55000.0,Fully Paid,credit_card,Credit card refinancing,11.02,0.0,01/10/2014,44330084
7800.0, 36 months,  8.90%,247.68,Owner,5 years,RENT,50000.0,Fully Paid,credit_card,Credit card refinancing,17.63,0.0,01/04/2014,52162522
16125.0, 36 months, 19.47%,594.92,"Admin.	Assistant, REALTOR",8 years,RENT,45000.0,Fully Paid,debt_consolidation,Debt consolidation,14.99,0.0,01/02/2014,17219961
20000.0, 36 months, 11.67%,661.14,Officer,10+ years,MORTGAGE,125000.0,Fully Paid,debt_consolidation,Debt consolidation,15.02,1.0,01/08/2014,29602288
12000.0, 36 months, 12.99%,404.27,Operations Manager,3 years,MORTGAGE,40000.0,Fully Paid,debt_consolidation,Debt consolidation,20.07,0.0,01/08/2014,43221057
15500.0, 60 months, 16.29%,379.33,Canine handler,10+ years,MORTGAGE,88500.0,Fully Paid,debt_consolidation,Debt consolidation,26.81,2.0,01/07/2014,83966617
12800.0, 60 months, 16.55%,315.03,3rd grade Teacher,3 years,MORTGAGE,41000.0,Fully Paid,debt_consolidation,Debt consolidation,22.31,1.0,01/11/2015,26361152
6500.0, 36 months, 11.67%,214.87,Nurses aide,8 years,RENT,36000.0,Fully Paid,debt_consolidation,Debt consolidation,26.2,1.0,01/07/2014,31696232
10800.0, 60 months, 19.52%,283.26,TRUCK DRIVER,10+ years,RENT,60000.0,Fully Paid,major_purchase,Major purchase,5.84,0.0,01/05/2014,55373676
24000.0, 36 months, 13.35%,812.71,Photo Director,1 year,MORTGAGE,80250.0,Fully Paid,debt_consolidation,Debt consolidation,24.48,0.0,01/09/2014,34132766
8000.0, 36 months, 11.53%,263.93,dentention service officer,10+ years,MORTGAGE,50000.0,Charged Off,debt_consolidation,Debt consolidation,20.24,0.0,01/03/2015,96053932
5400.0, 36 months, 13.66%,183.67,Registered Nurse,5 years,RENT,69000.0,Fully Paid,credit_card,Credit card refinancing,28.99,0.0,01/01/2015,28844482
14475.0, 36 months, 17.86%,522.29,Operations Analyst V,3 years,RENT,101000.0,Fully Paid,debt_consolidation,Debt consolidation,10.56,0.0,01/02/2015,79950754
27575.0, 60 months, 15.61%,664.87,Project Accountant,7 years,RENT,60000.0,Charged Off,debt_consolidation,Debt consolidation,25.95,0.0,01/01/2014,46165861
6100.0, 36 months, 18.25%,221.3,Manager,10+ years,MORTGAGE,61000.0,Fully Paid,home_improvement,Home improvement,17.98,0.0,01/05/2015,75695512
10000.0, 36 months,  5.32%,301.15,Vice President,10+ years,MORTGAGE,220000.0,Fully Paid,home_improvement,Home improvement,15.41,0.0,01/12/2015,30689541
6400.0, 36 months, 14.64%,220.74,supervisor,10+ years,MORTGAGE,56000.0,Fully Paid,home_improvement,Home improvement,15.62,0.0,01/04/2014,36391030
9400.0, 36 months, 15.61%,328.67,claims examiner,10+ years,RENT,68000.0,Charged Off,debt_consolidation,Debt consolidation,12.07,1.0,01/07/2014,56004945
8000.0, 36 months, 10.15%,258.71,Area Sales Manager ,3 years,MORTGAGE,67500.0,Fully Paid,debt_consolidation,Debt consolidation,27.66,2.0,01/07/2014,36692758
5000.0, 36 months, 12.29%,166.77,Nurse Manager,4 years,RENT,85000.0,Fully Paid,moving,Moving and relocation,21.05,0.0,01/07/2015,58452770
6000.0, 36 months, 11.49%,197.83,Sales,< 1 year,MORTGAGE,93000.0,Fully Paid,debt_consolidation,Debt consolidation,14.86,2.0,01/11/2015,72614606
12750.0, 60 months, 14.99%,303.26,Mortgage Sales admin asst,< 1 year,RENT,48000.0,Fully Paid,debt_consolidation,Debt consolidation,16.13,0.0,01/07/2014,23405221
28000.0, 36 months,  6.49%,858.05,Software Manager,3 years,RENT,135000.0,Charged Off,debt_consolidation,Debt consolidation,8.51,0.0,01/10/2014,86630312
11650.0, 36 months, 12.39%,389.13,Sales Manager,2 years,MORTGAGE,68000.0,Fully Paid,debt_consolidation,Debt consolidation,21.82,0.0,01/01/2015,52884445
20000.0, 36 months, 12.29%,667.06,,n/a,OWN,57000.0,Charged Off,credit_card,Credit card refinancing,32.11,1.0,01/03/2015,52525253
10000.0, 36 months, 12.49%,334.49,Purchasing,5 years,RENT,55000.0,Fully Paid,debt_consolidation,Debt consolidation,14.12,3.0,01/10/2014,32596386
14350.0, 60 months, 23.43%,408.09,Billing & Receivables Specialist,10+ years,RENT,40080.0,Charged Off,debt_consolidation,Debt consolidation,23.68,1.0,01/08/2014,19885272
9600.0, 36 months,  9.99%,309.72,Office Technician,< 1 year,RENT,37600.0,Fully Paid,credit_card,Credit card refinancing,25.85,0.0,01/07/2015,51926395
12000.0, 60 months, 15.61%,289.34,Behavior Detection Officer,10+ years,MORTGAGE,59850.0,Charged Off,credit_card,Credit card refinancing,22.74,0.0,01/02/2014,87709992
4200.0, 36 months, 15.61%,146.86,Quality Systems Specialist,10+ years,RENT,52000.0,Fully Paid,debt_consolidation,Debt consolidation,14.86,0.0,01/04/2015,57013240
10000.0, 60 months, 16.29%,244.73,milk receiver ,7 years,RENT,35000.0,Charged Off,debt_consolidation,Debt consolidation,32.0,0.0,01/10/2014,44586426
20475.0, 36 months, 10.99%,670.23,General Manager,10+ years,MORTGAGE,85000.0,Fully Paid,debt_consolidation,Debt consolidation,13.85,0.0,01/04/2014,76717498
9000.0, 36 months, 10.99%,294.61,driver,1 year,RENT,65000.0,Fully Paid,debt_consolidation,Debt consolidation,16.6,0.0,01/08/2014,29546192
9000.0, 36 months, 13.33%,304.68,Senior Administrative Assistant,4 years,RENT,70000.0,Fully Paid,debt_consolidation,Debt consolidation,12.34,1.0,01/08/2015,78919544
3200.0, 36 months, 13.65%,108.83,Benefit Specialist,1 year,MORTGAGE,150000.0,Fully Paid,credit_card,Credit card refinancing,8.02,0.0,01/05/2014,27221824
6675.0, 36 months, 13.98%,228.08,Eligibility Specialist,< 1 year,RENT,40000.0,Fully Paid,credit_card,Credit card refinancing,6.24,0.0,01/06/2014,34388897
6000.0, 36 months, 10.15%,194.03,Office/Accounting Manager,< 1 year,RENT,50000.0,Fully Paid,debt_consolidation,Debt consolidation,26.24,0.0,01/05/2014,52849672
6000.0, 36 months,  6.89%,184.97,account manager,5 years,MORTGAGE,48000.0,Fully Paid,home_improvement,Home improvement,20.5,0.0,01/11/2015,22251978
8000.0, 36 months,  7.89%,250.29,Aquila Dental Hygienist ,3 years,MORTGAGE,80000.0,Fully Paid,medical,Medical expenses,12.79,0.0,01/05/2015,85024930
11275.0, 60 months, 17.57%,283.69,,n/a,MORTGAGE,38676.0,Fully Paid,debt_consolidation,Debt consolidation,35.6,0.0,01/10/2014,92741079
6000.0, 36 months, 13.98%,205.01,Teacher,3 years,MORTGAGE,38000.0,Fully Paid,debt_consolidation,Debt consolidation,30.1,0.0,01/10/2014,20357498
9725.0, 36 months, 18.92%,356.09,Belts,9 years,RENT,70000.0,Charged Off,debt_consolidation,Debt consolidation,20.76,1.0,01/05/2014,55432615
16000.0, 36 months, 10.99%,523.75,Produce team member,4 years,MORTGAGE,65000.0,Fully Paid,debt_consolidation,Debt consolidation,7.73,0.0,01/08/2015,19255536
19375.0, 60 months, 22.40%,539.54,Safety Consultant,< 1 year,RENT,110768.0,Charged Off,debt_consolidation,Make One Payment for All bills,17.58,0.0,01/01/2014,27227847
13000.0, 36 months, 10.99%,425.55,Owner,10+ years,MORTGAGE,60000.0,Fully Paid,debt_consolidation,Debt consolidation,6.26,0.0,01/04/2014,50168044
35000.0, 36 months, 15.61%,1223.77,Field Service Engineer,10+ years,MORTGAGE,130000.0,Charged Off,debt_consolidation,Debt consolidation,23.96,0.0,01/01/2014,89209512
6025.0, 36 months, 17.57%,216.53,CSA,3 years,MORTGAGE,45000.0,Fully Paid,debt_consolidation,Debt consolidation,12.99,0.0,01/11/2015,50915606
6400.0, 36 months, 10.99%,209.5,painter,1 year,MORTGAGE,35000.0,Fully Paid,debt_consolidation,Debt consolidation,23.08,0.0,01/11/2015,61239370
15000.0, 36 months, 16.24%,529.14,fiscal administrator,10+ years,MORTGAGE,55000.0,Charged Off,debt_consolidation,Debt consolidation,29.94,0.0,01/02/2014,91511240
27000.0, 36 months,  9.17%,860.74,Drilling Fluids Engineer,6 years,MORTGAGE,144000.0,Fully Paid,credit_card,Credit card refinancing,17.68,0.0,01/05/2014,27812082
3200.0, 36 months, 12.49%,107.04,Teacher,6 years,MORTGAGE,48000.0,Fully Paid,vacation,Vacation,9.15,0.0,01/02/2014,29286411
16000.0, 36 months,  6.49%,490.32,Finance Administrator,10+ years,RENT,72000.0,Fully Paid,debt_consolidation,Debt consolidation,23.32,0.0,01/06/2014,66824509
19000.0, 60 months, 15.59%,457.92,welder/assembler,10+ years,RENT,63000.0,Charged Off,debt_consolidation,Debt consolidation,7.05,3.0,01/11/2014,79607958
35000.0, 60 months, 18.25%,893.54,Director of Shared Services,8 years,RENT,105000.0,Fully Paid,debt_consolidation,Debt consolidation,27.11,0.0,01/09/2015,33306135
1200.0, 36 months, 13.33%,40.63,Staff Sergeant ,10+ years,RENT,48000.0,Fully Paid,debt_consolidation,Debt consolidation,22.35,0.0,01/03/2015,49975922
14000.0, 60 months, 12.49%,314.9,branch manager,10+ years,MORTGAGE,120000.0,Fully Paid,credit_card,Credit card refinancing,12.52,0.0,01/07/2014,90649115
4200.0, 36 months, 11.53%,138.56,Engine Captain,10+ years,MORTGAGE,46000.0,Fully Paid,car,Car financing,9.24,0.0,01/05/2015,85982827
35000.0, 60 months, 11.67%,772.74,Special Agent,10+ years,MORTGAGE,157000.0,Fully Paid,debt_consolidation,Debt consolidation,9.05,0.0,01/10/2014,12776507
12050.0, 36 months, 19.99%,447.76, senior programmer analyst,10+ years,MORTGAGE,32000.0,Fully Paid,other,Other,38.63,1.0,01/12/2014,52855196
31025.0, 60 months, 25.57%,921.03,CFO/COO,< 1 year,MORTGAGE,200000.0,Fully Paid,debt_consolidation,Debt consolidation,13.84,0.0,01/11/2014,26247096
20000.0, 36 months, 14.99%,693.21,carrier,9 years,RENT,62000.0,Charged Off,debt_consolidation,Debt consolidation,25.35,0.0,01/06/2014,96409913
16475.0, 36 months, 26.77%,670.57,ACCOUNTANT,6 years,MORTGAGE,48500.0,Charged Off,other,Other,9.63,0.0,01/08/2015,31026212
10000.0, 36 months, 12.99%,336.9,Dining Manager,9 years,MORTGAGE,44000.0,Fully Paid,debt_consolidation,Debt consolidation,11.59,1.0,01/01/2015,34399718
18000.0, 36 months, 20.20%,670.79,Court Administrator,10+ years,MORTGAGE,50000.0,Fully Paid,debt_consolidation,Debt consolidation,16.95,0.0,01/07/2014,30086512
10000.0, 36 months,  8.39%,315.17,Senior Product Specialist,6 years,RENT,104000.0,Fully Paid,debt_consolidation,Debt consolidation,18.24,1.0,01/05/2014,65142649
15000.0, 36 months,  7.62%,467.43,Programmer Analyst,5 years,RENT,143000.0,Fully Paid,credit_card,Credit card refinancing,18.72,0.0,01/02/2014,66748779
10000.0, 36 months,  7.90%,312.91,WAVIEVR AIDE,10+ years,OWN,56403.0,Fully Paid,debt_consolidation,Debt consolidation,12.81,0.0,01/05/2014,97309599
14000.0, 60 months, 11.67%,309.1,Sr. Programmer,2 years,MORTGAGE,120000.0,Fully Paid,car,Car financing,6.71,0.0,01/07/2014,19423666
21950.0, 60 months, 13.35%,503.38,Systems Analyst III,2 years,MORTGAGE,78440.0,Fully Paid,credit_card,Credit card refinancing,8.71,0.0,01/06/2014,59255031
12000.0, 36 months, 12.99%,404.27,Director Of Post Production,1 year,RENT,130000.0,Fully Paid,debt_consolidation,Debt consolidation,11.45,0.0,01/06/2014,45970846
1750.0, 36 months, 12.49%,58.54,Electrician,< 1 year,RENT,57200.0,Fully Paid,credit_card,Credit card refinancing,8.52,0.0,01/03/2014,20964567
15575.0, 60 months, 20.99%,421.27,Executive Assistant,10+ years,MORTGAGE,52000.0,Fully Paid,debt_consolidation,Debt consolidation,26.59,0.0,01/10/2014,65707443
22500.0, 36 months, 13.66%,765.29,Business Analyst/Product Manager,< 1 year,MORTGAGE,80000.0,Charged Off,debt_consolidation,Debt consolidation,18.65,0.0,01/11/2014,42190619
3750.0, 36 months, 15.61%,131.12,cafeteria- pspm,3 years,OWN,20000.0,Fully Paid,debt_consolidation,Debt consolidation,20.05,0.0,01/06/2014,86150424
18600.0, 36 months, 16.55%,658.99,Systems Analyst,10+ years,MORTGAGE,82000.0,Fully Paid,debt_consolidation,Debt consolidation,28.79,0.0,01/07/2015,64270683
1500.0, 36 months, 16.99%,53.48,Online Concierge,9 years,MORTGAGE,40000.0,Fully Paid,debt_consolidation,Debt consolidation,12.84,0.0,01/08/2015,82136312
10000.0, 36 months,  8.39%,315.17,Supervisor,10+ years,RENT,70000.0,Fully Paid,debt_consolidation,Debt consolidation,29.04,0.0,01/06/2014,36696442
3000.0, 36 months, 13.65%,102.03,Driver,10+ years,RENT,48000.0,Fully Paid,debt_consolidation,Debt consolidation,15.08,0.0,01/04/2014,90900344
20000.0, 60 months, 16.29%,489.45,Manager,3 years,RENT,550000.0,Charged Off,debt_consolidation,Debt consolidation,3.06,0.0,01/08/2014,58820065
15000.0, 36 months,  6.49%,459.67,label operator,10+ years,OWN,50000.0,Fully Paid,credit_card,Credit card refinancing,18.36,0.0,01/10/2014,33027819
7000.0, 36 months, 22.15%,267.88,sales,< 1 year,RENT,22000.0,Charged Off,credit_card,Credit card refinancing,12.33,0.0,01/07/2014,45765872
6950.0, 36 months, 14.49%,239.2,Residence Hall Director,10+ years,MORTGAGE,42000.0,Fully Paid,debt_consolidation,Debt consolidation,26.17,0.0,01/10/2014,50623565
5600.0, 36 months,  9.67%,179.83,Factoring Specialist,< 1 year,RENT,32000.0,Fully Paid,credit_card,Credit card refinancing,21.91,0.0,01/02/2014,32091764
4500.0, 36 months, 12.99%,151.61,video editor,6 years,RENT,82000.0,Charged Off,debt_consolidation,Debt consolidation,8.11,0.0,01/06/2014,48467227
6600.0, 36 months, 16.29%,232.99,Respiratory Therapist,4 years,RENT,55000.0,Charged Off,debt_consolidation,Debt consolidation,14.29,0.0,01/10/2014,53907098
16000.0, 36 months, 13.53%,543.2,PHARMACY TECHNICIAN,9 years,RENT,80000.0,Fully Paid,credit_card,Credit card refinancing,8.71,0.0,01/02/2014,12604385
35000.0, 36 months, 16.24%,1234.65,Educational Diagnostician,10+ years,OWN,80314.62,Fully Paid,debt_consolidation,Debt consolidation,30.37,0.0,01/02/2014,38490642
25000.0, 36 months,  9.17%,796.98,Engineer,3 years,MORTGAGE,110860.0,Charged Off,credit_card,Credit card refinancing,19.66,0.0,01/08/2014,70125393
6000.0, 36 months, 11.67%,198.35,Business Sales,4 years,MORTGAGE,50000.0,Fully Paid,debt_consolidation,Debt consolidation,25.71,0.0,01/10/2014,62256428
21425.0, 60 months, 20.99%,579.5,Sheriff Corporal,10+ years,MORTGAGE,80000.0,Fully Paid,debt_consolidation,Debt consolidation,9.59,3.0,01/10/2015,91399110
5000.0, 36 months,  7.69%,155.97,Network Admin,10+ years,MORTGAGE,70000.0,Fully Paid,debt_consolidation,Debt consolidation,23.18,0.0,01/07/2014,43615438
25000.0, 36 months,  9.67%,802.82,Controller,3 years,MORTGAGE,72000.0,Fully Paid,debt_consolidation,Debt consolidation,17.62,0.0,01/02/2014,73988907
6000.0, 36 months, 11.44%,197.69,Accounts Payable,6 years,RENT,40000.0,Fully Paid,vacation,Vacation,23.88,0.0,01/01/2015,65171569
